Year,Month,Primary Type,Community Area,Arrest,Description,Location Description,Count
2001,11,MOTOR VEHICLE THEFT,53,True,AUTOMOBILE,STREET,2
2001,11,MOTOR VEHICLE THEFT,55,False,AUTOMOBILE,OTHER,1
2001,11,MOTOR VEHICLE THEFT,56,True,AUTOMOBILE,STREET,1
2001,11,MOTOR VEHICLE THEFT,57,False,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,11,MOTOR VEHICLE THEFT,58,False,AUTOMOBILE,ALLEY,1
2001,11,MOTOR VEHICLE THEFT,58,False,AUTOMOBILE,STREET,2
2001,11,MOTOR VEHICLE THEFT,6,False,AUTOMOBILE,STREET,1
2001,11,MOTOR VEHICLE THEFT,61,False,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2
2001,11,MOTOR VEHICLE THEFT,61,False,AUTOMOBILE,STREET,1
2001,11,MOTOR VEHICLE THEFT,62,False,AUTOMOBILE,STREET,1
2001,11,MOTOR VEHICLE THEFT,64,False,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,11,MOTOR VEHICLE THEFT,64,True,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,11,MOTOR VEHICLE THEFT,65,False,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,11,MOTOR VEHICLE THEFT,65,False,AUTOMOBILE,STREET,3
2001,11,MOTOR VEHICLE THEFT,66,False,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,11,MOTOR VEHICLE THEFT,66,False,AUTOMOBILE,STREET,2
2001,11,MOTOR VEHICLE THEFT,67,False,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,1
2001,11,MOTOR VEHICLE THEFT,69,False,AUTOMOBILE,STREET,2
2001,11,MOTOR VEHICLE THEFT,69,False,"TRUCK, BUS, MOTOR HOME",STREET,1
2001,11,MOTOR VEHICLE THEFT,69,True,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,11,MOTOR VEHICLE THEFT,69,True,AUTOMOBILE,STREET,1
2001,11,MOTOR VEHICLE THEFT,70,False,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,11,MOTOR VEHICLE THEFT,71,False,AUTOMOBILE,STREET,1
2001,11,MOTOR VEHICLE THEFT,71,True,"TRUCK, BUS, MOTOR HOME",STREET,1
2001,11,MOTOR VEHICLE THEFT,73,False,AUTOMOBILE,STREET,2
2001,11,MOTOR VEHICLE THEFT,74,False,AUTOMOBILE,STREET,1
2001,11,MOTOR VEHICLE THEFT,76,False,AUTOMOBILE,AIRPORT/AIRCRAFT,5
2001,11,MOTOR VEHICLE THEFT,76,False,AUTOMOBILE,STREET,1
2001,11,MOTOR VEHICLE THEFT,76,False,THEFT/RECOVERY: AUTOMOBILE,AIRPORT/AIRCRAFT,1
2001,11,MOTOR VEHICLE THEFT,76,True,THEFT/RECOVERY: AUTOMOBILE,OTHER,1
2001,11,MOTOR VEHICLE THEFT,76,True,"THEFT/RECOVERY: TRUCK,BUS,MHOME",OTHER,1
2001,11,MOTOR VEHICLE THEFT,8,False,AUTOMOBILE,STREET,1
2001,11,NARCOTICS,23,True,POSS: CRACK,STREET,1
2001,11,NARCOTICS,23,True,POSS: HEROIN(WHITE),STREET,1
2001,11,NARCOTICS,23,True,SOLICIT NARCOTICS ON PUBLICWAY,STREET,1
2001,11,NARCOTICS,25,True,POSS: CRACK,STREET,3
2001,11,NARCOTICS,26,True,POSS: CANNABIS 30GMS OR LESS,STREET,1
2001,11,NARCOTICS,26,True,POSS: CRACK,STREET,1
2001,11,NARCOTICS,26,True,POSS: HEROIN(WHITE),STREET,1
2001,11,NARCOTICS,27,True,ATTEMPT POSSESSION NARCOTICS,RESIDENCE,1
2001,11,NARCOTICS,27,True,POSS: CANNABIS 30GMS OR LESS,STREET,1
2001,11,NARCOTICS,27,True,POSS: CRACK,STREET,1
2001,11,NARCOTICS,27,True,POSS: HEROIN(WHITE),STREET,1
2001,11,NARCOTICS,29,True,POSS: CRACK,STREET,1
2001,11,NARCOTICS,3,True,ATTEMPT POSSESSION NARCOTICS,STREET,1
2001,11,NARCOTICS,67,True,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,1
2001,11,NARCOTICS,69,True,POSS: CRACK,SIDEWALK,1
2001,11,NARCOTICS,76,True,FOUND SUSPECT NARCOTICS,AIRPORT/AIRCRAFT,1
2001,11,NARCOTICS,76,True,POS: HYPODERMIC NEEDLE,HOTEL/MOTEL,1
2001,11,NARCOTICS,76,True,POSS: CANNABIS 30GMS OR LESS,AIRPORT/AIRCRAFT,5
2001,11,NARCOTICS,76,True,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,1
2001,11,NARCOTICS,76,True,POSS: CRACK,AIRPORT/AIRCRAFT,1
2001,11,NARCOTICS,76,True,POSS: HEROIN(WHITE),AIRPORT/AIRCRAFT,1
2001,11,NARCOTICS,76,True,POSS: HEROIN(WHITE),GOVERNMENT BUILDING/PROPERTY,1
2001,11,OFFENSE INVOLVING CHILDREN,11,False,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1
2001,11,OFFENSE INVOLVING CHILDREN,23,False,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1
2001,11,OFFENSE INVOLVING CHILDREN,24,True,CHILD ABUSE,RESIDENCE,1
2001,11,OFFENSE INVOLVING CHILDREN,25,False,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1
2001,11,OFFENSE INVOLVING CHILDREN,25,False,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,1
2001,11,OFFENSE INVOLVING CHILDREN,25,True,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1
2001,11,OFFENSE INVOLVING CHILDREN,32,False,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1
2001,11,OFFENSE INVOLVING CHILDREN,44,False,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1
2001,11,OFFENSE INVOLVING CHILDREN,60,False,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,1
2001,11,OTHER OFFENSE,11,False,OTHER CRIME AGAINST PERSON,RESIDENCE,1
2001,11,OTHER OFFENSE,13,False,HARASSMENT BY TELEPHONE,RESIDENCE,1
2001,11,OTHER OFFENSE,14,False,HARASSMENT BY TELEPHONE,APARTMENT,1
2001,11,OTHER OFFENSE,15,False,HARASSMENT BY TELEPHONE,APARTMENT,1
2001,11,OTHER OFFENSE,17,False,TELEPHONE THREAT,RESIDENCE,1
2001,11,OTHER OFFENSE,20,False,OTHER VEHICLE OFFENSE,STREET,1
2001,11,OTHER OFFENSE,21,False,OTHER VEHICLE OFFENSE,RESIDENCE-GARAGE,1
2001,11,OTHER OFFENSE,24,False,HARASSMENT BY TELEPHONE,RESIDENCE,2
2001,11,OTHER OFFENSE,24,False,OBSCENE TELEPHONE CALLS,RESIDENCE,1
2001,11,OTHER OFFENSE,25,False,OTHER VEHICLE OFFENSE,STREET,1
2001,11,OTHER OFFENSE,26,False,HARASSMENT BY TELEPHONE,RESIDENCE,1
2001,11,OTHER OFFENSE,30,True,OTHER CRIME AGAINST PERSON,GOVERNMENT BUILDING/PROPERTY,1
2001,11,OTHER OFFENSE,36,True,VIOLATE ORDER OF PROTECTION,CHA APARTMENT,1
2001,11,OTHER OFFENSE,41,False,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,1
2001,11,OTHER OFFENSE,41,False,OTHER CRIME INVOLVING PROPERTY,STREET,1
2001,11,OTHER OFFENSE,43,False,OTHER VEHICLE OFFENSE,STREET,1
2001,11,OTHER OFFENSE,44,False,HARASSMENT BY TELEPHONE,RESIDENCE,1
2001,11,OTHER OFFENSE,44,False,TELEPHONE THREAT,RESIDENCE,1
2001,11,OTHER OFFENSE,52,False,HARASSMENT BY TELEPHONE,BANK,1
2001,11,OTHER OFFENSE,53,False,HARASSMENT BY TELEPHONE,RESIDENCE,2
2001,11,OTHER OFFENSE,53,False,SEX OFFENDER: FAIL REG NEW ADD,OTHER,1
2001,11,OTHER OFFENSE,6,False,HARASSMENT BY TELEPHONE,RESIDENCE,2
2001,11,OTHER OFFENSE,63,False,OTHER CRIME INVOLVING PROPERTY,STREET,1
2001,11,OTHER OFFENSE,66,False,OTHER CRIME INVOLVING PROPERTY,STREET,1
2001,11,OTHER OFFENSE,69,False,HARASSMENT BY TELEPHONE,RESIDENCE,1
2001,11,OTHER OFFENSE,7,False,TELEPHONE THREAT,APARTMENT,1
2001,11,OTHER OFFENSE,70,False,OTHER CRIME INVOLVING PROPERTY,STREET,1
2001,11,OTHER OFFENSE,71,False,HARASSMENT BY TELEPHONE,RESIDENCE,1
2001,11,OTHER OFFENSE,71,False,OTHER VEHICLE OFFENSE,STREET,1
2001,11,OTHER OFFENSE,71,True,SEX OFFENDER: FAIL TO REGISTER,RESIDENCE,1
2001,11,OTHER OFFENSE,76,False,HARASSMENT BY TELEPHONE,RESIDENCE,1
2001,11,OTHER OFFENSE,76,False,OTHER CRIME INVOLVING PROPERTY,AIRPORT/AIRCRAFT,1
2001,11,OTHER OFFENSE,76,False,TELEPHONE THREAT,AIRPORT/AIRCRAFT,1
2001,11,OTHER OFFENSE,77,False,HARASSMENT BY TELEPHONE,RESIDENCE,1
2001,11,OTHER OFFENSE,8,False,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,1
2001,11,PROSTITUTION,19,True,SOLICIT FOR BUSINESS,STREET,3
2001,11,PROSTITUTION,58,True,SOLICIT FOR BUSINESS,STREET,2
2001,11,PUBLIC PEACE VIOLATION,38,True,RECKLESS CONDUCT,VEHICLE NON-COMMERCIAL,1
2001,11,PUBLIC PEACE VIOLATION,76,False,RECKLESS CONDUCT,AIRPORT/AIRCRAFT,1
2001,11,ROBBERY,40,False,AGGRAVATED VEHICULAR HIJACKING,PARK PROPERTY,1
2001,11,ROBBERY,8,False,ARMED - HANDGUN,GROCERY FOOD STORE,1
2001,11,SEX OFFENSE,1,False,CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,11,SEX OFFENSE,23,False,CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,11,SEX OFFENSE,25,False,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,11,SEX OFFENSE,29,True,AGG CRIMINAL SEXUAL ABUSE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,1
2001,11,SEX OFFENSE,58,False,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,11,SEX OFFENSE,67,True,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,11,THEFT,1,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,11,THEFT,14,False,AGG: FINANCIAL ID THEFT,APARTMENT,1
2001,11,THEFT,15,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,15,False,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,1
2001,11,THEFT,16,False,$500 AND UNDER,RESIDENCE,1
2001,11,THEFT,16,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,11,THEFT,17,False,OVER $500,DRIVEWAY - RESIDENTIAL,1
2001,11,THEFT,17,False,OVER $500,PARKING LOT/GARAGE(NON.RESID.),1
2001,11,THEFT,19,False,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,1
2001,11,THEFT,19,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,11,THEFT,2,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,11,THEFT,20,False,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),1
2001,11,THEFT,21,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,11,THEFT,22,False,ATTEMPT FINANCIAL IDENTITY THEFT,RESIDENCE,1
2001,11,THEFT,22,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,4
2001,11,THEFT,22,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,11,THEFT,22,False,FROM BUILDING,OTHER,1
2001,11,THEFT,22,False,OVER $500,PARKING LOT/GARAGE(NON.RESID.),1
2001,11,THEFT,22,True,RETAIL THEFT,GROCERY FOOD STORE,1
2001,11,THEFT,23,False,AGG: FINANCIAL ID THEFT,RESIDENCE,1
2001,11,THEFT,23,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,3
2001,11,THEFT,23,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,11,THEFT,24,False,FINANCIAL ID THEFT:$300 &UNDER,OTHER,1
2001,11,THEFT,25,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,2
2001,11,THEFT,25,False,FINANCIAL ID THEFT: OVER $300,BANK,1
2001,11,THEFT,25,False,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,1
2001,11,THEFT,25,False,FINANCIAL ID THEFT: OVER $300,DEPARTMENT STORE,1
2001,11,THEFT,25,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,11,THEFT,25,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,25,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,2
2001,11,THEFT,25,False,FROM BUILDING,RESIDENCE,1
2001,11,THEFT,25,False,OVER $500,RESIDENCE,1
2001,11,THEFT,26,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,11,THEFT,26,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,11,THEFT,27,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,28,False,ATTEMPT THEFT,RESIDENCE,1
2001,11,THEFT,28,False,OVER $500,STREET,1
2001,11,THEFT,29,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,3
2001,11,THEFT,29,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,11,THEFT,3,False,$500 AND UNDER,SMALL RETAIL STORE,1
2001,11,THEFT,3,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,3,False,OVER $500,RESIDENCE,1
2001,11,THEFT,30,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,11,THEFT,31,True,OVER $500,FACTORY/MANUFACTURING BUILDING,1
2001,11,THEFT,32,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,32,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,11,THEFT,32,False,OVER $500,GOVERNMENT BUILDING/PROPERTY,1
2001,11,THEFT,33,False,FINANCIAL ID THEFT: OVER $300,CHA APARTMENT,1
2001,11,THEFT,35,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,11,THEFT,35,False,FROM BUILDING,RESIDENCE,1
2001,11,THEFT,38,False,FINANCIAL ID THEFT:$300 &UNDER,STREET,1
2001,11,THEFT,39,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,41,False,$500 AND UNDER,STREET,1
2001,11,THEFT,41,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,11,THEFT,42,False,$500 AND UNDER,APARTMENT,1
2001,11,THEFT,42,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,11,THEFT,42,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,11,THEFT,43,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,11,THEFT,43,False,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,2
2001,11,THEFT,44,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,11,THEFT,44,False,FINANCIAL ID THEFT: OVER $300,CHA APARTMENT,1
2001,11,THEFT,44,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,11,THEFT,44,False,FINANCIAL ID THEFT: OVER $300,STREET,1
2001,11,THEFT,44,False,FROM BUILDING,RESIDENCE,1
2001,11,THEFT,45,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,11,THEFT,46,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,3
2001,11,THEFT,46,False,OVER $500,RESIDENCE,1
2001,11,THEFT,46,True,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,47,True,OVER $500,COMMERCIAL / BUSINESS OFFICE,1
2001,11,THEFT,48,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,11,THEFT,49,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,11,THEFT,51,False,$500 AND UNDER,OTHER,1
2001,11,THEFT,52,False,OVER $500,RESIDENCE,1
2001,11,THEFT,53,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,11,THEFT,53,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,4
2001,11,THEFT,55,False,OVER $500,LAKEFRONT/WATERFRONT/RIVERBANK,1
2001,11,THEFT,56,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,57,False,$500 AND UNDER,RESIDENCE,1
2001,11,THEFT,58,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,11,THEFT,58,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,11,THEFT,6,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,3
2001,11,THEFT,61,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,11,THEFT,61,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,11,THEFT,61,True,$500 AND UNDER,STREET,1
2001,11,THEFT,62,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,63,False,AGG: FINANCIAL ID THEFT,RESIDENCE,1
2001,11,THEFT,63,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,11,THEFT,65,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,11,THEFT,65,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,11,THEFT,65,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,5
2001,11,THEFT,66,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,11,THEFT,66,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,67,False,$500 AND UNDER,OTHER,1
2001,11,THEFT,67,False,$500 AND UNDER,RESIDENCE,1
2001,11,THEFT,67,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,11,THEFT,67,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,68,False,FINANCIAL ID THEFT:$300 &UNDER,OTHER,1
2001,11,THEFT,68,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,11,THEFT,69,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,7,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,70,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,70,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,11,THEFT,71,False,$500 AND UNDER,STREET,1
2001,11,THEFT,71,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,11,THEFT,71,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,11,THEFT,72,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,11,THEFT,72,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,75,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,76,False,$500 AND UNDER,AIRPORT/AIRCRAFT,18
2001,11,THEFT,76,False,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,1
2001,11,THEFT,76,False,$500 AND UNDER,CTA TRAIN,1
2001,11,THEFT,76,False,$500 AND UNDER,OTHER,1
2001,11,THEFT,76,False,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),1
2001,11,THEFT,76,False,$500 AND UNDER,TAXICAB,1
2001,11,THEFT,76,False,FINANCIAL ID THEFT: OVER $300,AIRPORT/AIRCRAFT,1
2001,11,THEFT,76,False,OVER $500,AIRPORT/AIRCRAFT,13
2001,11,THEFT,76,False,OVER $500,PARKING LOT/GARAGE(NON.RESID.),4
2001,11,THEFT,76,False,OVER $500,SMALL RETAIL STORE,1
2001,11,THEFT,76,False,OVER $500,WAREHOUSE,1
2001,11,THEFT,76,True,$500 AND UNDER,AIRPORT/AIRCRAFT,1
2001,11,THEFT,76,True,OVER $500,AIRPORT/AIRCRAFT,2
2001,11,THEFT,77,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,11,THEFT,77,False,OVER $500,RESIDENCE,1
2001,11,THEFT,8,False,$500 AND UNDER,OTHER,1
2001,11,THEFT,8,False,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),1
2001,11,THEFT,8,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,11,THEFT,8,False,OVER $500,DEPARTMENT STORE,1
2001,11,THEFT,8,False,OVER $500,RESIDENCE-GARAGE,1
2001,11,THEFT,8,False,RETAIL THEFT,SMALL RETAIL STORE,1
2001,11,WEAPONS VIOLATION,27,True,UNLAWFUL POSS OF HANDGUN,STREET,1
2001,11,WEAPONS VIOLATION,76,False,UNLAWFUL USE OTHER DANG WEAPON,AIRPORT/AIRCRAFT,1
2001,11,WEAPONS VIOLATION,76,True,UNLAWFUL POSS OF HANDGUN,AIRPORT/AIRCRAFT,3
2001,11,WEAPONS VIOLATION,76,True,UNLAWFUL POSS OTHER FIREARM,AIRPORT/AIRCRAFT,2
2001,11,WEAPONS VIOLATION,76,True,UNLAWFUL USE OTHER DANG WEAPON,AIRPORT/AIRCRAFT,8
2001,12,ARSON,24,False,BY FIRE,RESIDENCE-GARAGE,1
2001,12,ARSON,26,False,BY FIRE,VACANT LOT/LAND,1
2001,12,ASSAULT,23,False,AGGRAVATED: HANDGUN,STREET,1
2001,12,ASSAULT,25,False,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,1
2001,12,ASSAULT,27,False,SIMPLE,STREET,1
2001,12,ASSAULT,30,False,SIMPLE,SIDEWALK,1
2001,12,ASSAULT,42,False,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,1
2001,12,ASSAULT,76,False,SIMPLE,AIRPORT/AIRCRAFT,3
2001,12,ASSAULT,76,True,SIMPLE,AIRPORT/AIRCRAFT,1
2001,12,BATTERY,1,True,AGGRAVATED: HANDGUN,ALLEY,1
2001,12,BATTERY,2,False,SIMPLE,STREET,1
2001,12,BATTERY,23,False,SIMPLE,STREET,1
2001,12,BATTERY,25,False,SIMPLE,RESIDENCE,1
2001,12,BATTERY,27,False,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,1
2001,12,BATTERY,27,False,DOMESTIC BATTERY SIMPLE,RESIDENCE,1
2001,12,BATTERY,27,False,SIMPLE,STREET,1
2001,12,BATTERY,28,False,SIMPLE,STREET,1
2001,12,BATTERY,29,True,DOMESTIC BATTERY SIMPLE,APARTMENT,2
2001,12,BATTERY,31,False,SIMPLE,RESIDENCE,1
2001,12,BATTERY,32,False,SIMPLE,GOVERNMENT BUILDING/PROPERTY,1
2001,12,BATTERY,33,True,SIMPLE,RESIDENCE,1
2001,12,BATTERY,4,False,SIMPLE,STREET,1
2001,12,BATTERY,49,False,SIMPLE,STREET,1
2001,12,BATTERY,76,False,SIMPLE,AIRPORT/AIRCRAFT,4
2001,12,BATTERY,76,True,AGG: HANDS/FIST/FEET NO/MINOR INJURY,AIRPORT/AIRCRAFT,1
2001,12,BATTERY,76,True,SIMPLE,AIRPORT/AIRCRAFT,5
2001,12,BURGLARY,14,True,FORCIBLE ENTRY,APARTMENT,1
2001,12,BURGLARY,22,False,FORCIBLE ENTRY,RESIDENCE,1
2001,12,BURGLARY,23,False,FORCIBLE ENTRY,APARTMENT,1
2001,12,BURGLARY,31,False,FORCIBLE ENTRY,RESIDENCE,1
2001,12,BURGLARY,4,False,UNLAWFUL ENTRY,RESIDENCE,1
2001,12,BURGLARY,49,False,FORCIBLE ENTRY,RESIDENCE,1
2001,12,BURGLARY,59,False,UNLAWFUL ENTRY,OTHER,1
2001,12,BURGLARY,64,False,UNLAWFUL ENTRY,RESIDENCE-GARAGE,1
2001,12,BURGLARY,7,False,FORCIBLE ENTRY,RESIDENCE-GARAGE,1
2001,12,BURGLARY,76,False,FORCIBLE ENTRY,FACTORY/MANUFACTURING BUILDING,1
2001,12,BURGLARY,76,True,FORCIBLE ENTRY,AIRPORT/AIRCRAFT,2
2001,12,CRIM SEXUAL ASSAULT,14,False,PREDATORY,APARTMENT,1
2001,12,CRIM SEXUAL ASSAULT,22,False,NON-AGGRAVATED,RESIDENCE,1
2001,12,CRIM SEXUAL ASSAULT,25,True,AGGRAVATED: HANDGUN,STREET,1
2001,12,CRIM SEXUAL ASSAULT,32,False,NON-AGGRAVATED,RESIDENCE,1
2001,12,CRIM SEXUAL ASSAULT,5,False,NON-AGGRAVATED,"SCHOOL, PRIVATE, BUILDING",1
2001,12,CRIM SEXUAL ASSAULT,54,True,PREDATORY,CHA APARTMENT,1
2001,12,CRIM SEXUAL ASSAULT,61,False,NON-AGGRAVATED,RESIDENCE,1
2001,12,CRIM SEXUAL ASSAULT,68,False,AGGRAVATED: OTHER,RESIDENCE,1
2001,12,CRIMINAL DAMAGE,11,False,TO VEHICLE,STREET,1
2001,12,CRIMINAL DAMAGE,16,True,TO PROPERTY,FACTORY/MANUFACTURING BUILDING,1
2001,12,CRIMINAL DAMAGE,27,False,TO PROPERTY,STREET,1
2001,12,CRIMINAL DAMAGE,29,False,TO VEHICLE,STREET,1
2001,12,CRIMINAL DAMAGE,3,False,TO PROPERTY,APARTMENT,1
2001,12,CRIMINAL DAMAGE,3,False,TO PROPERTY,RESIDENCE,1
2001,12,CRIMINAL DAMAGE,30,True,TO PROPERTY,RESIDENCE,1
2001,12,CRIMINAL DAMAGE,4,False,TO VEHICLE,STREET,1
2001,12,CRIMINAL DAMAGE,56,False,TO VEHICLE,DRIVEWAY - RESIDENTIAL,1
2001,12,CRIMINAL DAMAGE,61,False,TO VEHICLE,STREET,1
2001,12,CRIMINAL DAMAGE,76,False,TO PROPERTY,AIRPORT/AIRCRAFT,1
2001,12,CRIMINAL DAMAGE,76,False,TO VEHICLE,AIRPORT/AIRCRAFT,1
2001,12,CRIMINAL DAMAGE,76,False,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),2
2001,12,CRIMINAL SEXUAL ASSAULT,58,False,NON-AGGRAVATED,RESIDENCE,1
2001,12,CRIMINAL TRESPASS,29,True,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,1
2001,12,CRIMINAL TRESPASS,76,False,TO LAND,AIRPORT/AIRCRAFT,1
2001,12,CRIMINAL TRESPASS,76,True,TO LAND,AIRPORT/AIRCRAFT,9
2001,12,CRIMINAL TRESPASS,76,True,TO STATE SUP LAND,AIRPORT/AIRCRAFT,1
2001,12,CRIMINAL TRESPASS,76,True,TO STATE SUP LAND,CTA PLATFORM,1
2001,12,DECEPTIVE PRACTICE,1,False,FRAUD OR CONFIDENCE GAME,RESIDENCE,1
2001,12,DECEPTIVE PRACTICE,11,False,FRAUD OR CONFIDENCE GAME,BANK,1
2001,12,DECEPTIVE PRACTICE,13,False,CREDIT CARD FRAUD,RESTAURANT,1
2001,12,DECEPTIVE PRACTICE,13,True,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,1
